k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
15,10,284.58,-1121519.5821,0.8246,0.4277,0.4278,0.5204
15,11,286.56,-1121999.6122,0.823,0.4279,0.4287,0.5201
15,12,285.88,-1119607.1299,0.8236,0.4235,0.4233,0.5224
15,13,284.3,-1119138.758,0.8275,0.4235,0.4233,0.5229
15,14,285.35,-1119138.3689,0.8254,0.4236,0.4228,0.52
15,15,292.3,-1119133.0551,0.8217,0.4226,0.4229,0.5192
15,16,279.94,-1121547.9984,0.8133,0.4142,0.4149,0.5123
15,17,286.7,-1119480.9144,0.8166,0.4187,0.4188,0.5156
15,18,282.35,-1120188.8168,0.8233,0.4247,0.425,0.5202
15,19,284.28,-1121553.6389,0.8213,0.4262,0.426,0.5189
15,20,283.97,-1121483.2385,0.8219,0.4273,0.4272,0.5193
15,21,287.24,-1122431.2002,0.8125,0.4199,0.4201,0.5095
15,22,285.31,-1119672.4821,0.8228,0.4236,0.4241,0.5174
15,23,288.07,-1121920.6593,0.8203,0.4272,0.4268,0.5188
15,24,281.6,-1120021.038,0.8234,0.4248,0.4247,0.5216
15,25,287.48,-1121011.4873,0.8215,0.4252,0.4246,0.5195
15,26,283.54,-1120335.7711,0.8256,0.4261,0.426,0.5218
15,27,284.54,-1121685.2812,0.8221,0.4279,0.4279,0.5186
15,28,291.11,-1120549.3943,0.8214,0.4255,0.4243,0.5187
16,1,403.3,-2628040.6899,0.8001,0.4467,0.4457,0.4978
16,2,397.59,-2627875.2961,0.799,0.4467,0.4471,0.4969
16,3,388.64,-2628344.7507,0.7932,0.441,0.4408,0.4908
16,4,397.63,-2631010.2879,0.7981,0.4498,0.4503,0.496
16,5,386.67,-2625213.0293,0.8021,0.4449,0.444,0.499
16,6,392.46,-2629330.8821,0.7973,0.4472,0.4473,0.4955
16,7,390.51,-2626094.5357,0.7951,0.4406,0.4406,0.492
16,8,389.33,-2627969.7654,0.7991,0.447,0.4464,0.4966
16,9,385.57,-2628737.2029,0.8029,0.4492,0.4488,0.5006
16,10,410.07,-2629085.6905,0.8009,0.4481,0.4479,0.4983
16,11,392.41,-2627568.1112,0.8007,0.4464,0.4468,0.4979
16,12,405.84,-2629812.5495,0.7986,0.4474,0.4475,0.4959
16,13,398.26,-2628037.3305,0.7987,0.4476,0.4478,0.4959
16,14,390.09,-2627568.6004,0.8003,0.4465,0.4466,0.4982
16,15,388.1,-2627148.4171,0.8001,0.4464,0.4469,0.4976
16,16,389.18,-2629138.8432,0.7979,0.4477,0.4479,0.4954
16,17,389.46,-2627357.5176,0.7988,0.4472,0.4468,0.4965
16,18,386.42,-2627137.4945,0.8011,0.446,0.4463,0.4986
16,19,385.41,-2626971.4395,0.8016,0.4465,0.4466,0.4984
16,20,386.32,-2627870.7395,0.801,0.4471,0.447,0.4981
16,21,390.49,-2629660.6946,0.8016,0.4484,0.4482,0.4996
16,22,394.96,-2625458.2809,0.8014,0.4451,0.4454,0.498
16,23,389.68,-2629618.9359,0.8035,0.4478,0.4476,0.5011
16,24,402.61,-2632123.5342,0.7961,0.451,0.4511,0.4926
17,1,609.73,-6118298.1432,0.7808,0.4658,0.4661,0.4797
17,2,598.28,-6121661.3572,0.7792,0.4687,0.4686,0.4764
17,3,587.26,-6118749.02,0.781,0.4667,0.4667,0.48
17,4,595.71,-6120620.8758,0.7779,0.4671,0.4667,0.4773
17,5,640.3,-6120661.175,0.773,0.4596,0.4593,0.4721
17,6,592.47,-6119461.522,0.7792,0.4671,0.467,0.478
17,7,600.73,-6119894.4364,0.7732,0.4616,0.4615,0.4721
17,8,603.13,-6118233.7358,0.7789,0.4659,0.4658,0.4779
17,9,587.16,-6117891.2458,0.7805,0.4666,0.4669,0.4784
17,10,591.07,-6124201.7447,0.7708,0.4635,0.4634,0.47
17,11,599.67,-6114792.3196,0.7803,0.4645,0.4651,0.4788
17,12,590.98,-6119946.0335,0.7789,0.4671,0.467,0.4778
17,13,576.88,-6119158.6129,0.7787,0.4664,0.4665,0.4774
17,14,579.24,-6121461.736,0.7796,0.4676,0.4677,0.4785
17,15,576.83,-6119112.4764,0.7788,0.4667,0.4668,0.4771
17,16,584.11,-6121349.2016,0.7729,0.4609,0.4612,0.4724
17,17,580.37,-6123790.0824,0.7782,0.4683,0.4681,0.4767
17,18,573.24,-6120983.7449,0.7845,0.4657,0.4658,0.484
17,19,575.95,-6118410.7604,0.78,0.4667,0.4661,0.4785
17,20,598.5,-6121850.2834,0.7718,0.4609,0.4612,0.4706
18,1,870.28,-14168655.5183,0.7592,0.485,0.4849,0.4614
18,2,865.33,-14171880.3292,0.762,0.4846,0.4846,0.4632
18,3,871.12,-14171095.5252,0.7607,0.4847,0.4845,0.4623
18,4,869.02,-14171467.3223,0.7609,0.4849,0.4849,0.4622
18,5,869.64,-14171466.3712,0.7595,0.4854,0.4854,0.4606
18,6,867.84,-14167892.951,0.7602,0.4844,0.4844,0.4616
18,7,873.74,-14168469.5454,0.7599,0.4849,0.4848,0.4609
18,8,872.08,-14169895.2789,0.76,0.485,0.4849,0.4609
18,9,872.43,-14165789.6666,0.7607,0.4841,0.4841,0.4616
18,10,968.26,-14167131.4977,0.7614,0.484,0.4841,0.4625
18,11,942.4,-14168193.8558,0.7606,0.4849,0.4848,0.4614
18,12,951.8,-14168825.5597,0.7624,0.4843,0.4844,0.4631
18,13,945.83,-14167092.1306,0.7611,0.4843,0.4842,0.4616
18,14,957.17,-14174711.4655,0.7532,0.4792,0.4793,0.4547
18,15,954.92,-14162895.2777,0.7622,0.4838,0.4833,0.4628
19,1,1587.41,-32647098.8872,0.741,0.501,0.501,0.4475
19,2,1584.57,-32654307.2374,0.7414,0.5018,0.5019,0.4474
19,3,1580.63,-32650639.1921,0.7411,0.5012,0.5013,0.4474
19,4,1585.03,-32646793.8989,0.7409,0.5009,0.5009,0.447
19,5,1581.9,-32642534.9883,0.7414,0.5005,0.5004,0.4473
19,6,1590.25,-32654020.9429,0.7404,0.5014,0.5012,0.4471
19,7,1582.84,-32647924.5497,0.7407,0.5012,0.5012,0.4465
19,8,1732.26,-32644855.2933,0.7411,0.5005,0.5006,0.4472
19,9,1717.79,-32646160.3736,0.7412,0.5006,0.5007,0.4473
19,10,1752.88,-32648657.2329,0.7418,0.501,0.5009,0.4481
19,11,1720.75,-32646464.3351,0.7422,0.5003,0.5003,0.4486
19,12,1709.67,-32644104.4369,0.7416,0.5,0.5001,0.4479
20,1,3091.54,-74998788.8954,0.7203,0.5155,0.5155,0.4392
20,2,3079.99,-74993882.9965,0.7199,0.5154,0.5154,0.4388
20,3,3083.46,-75006011.8054,0.7195,0.516,0.5159,0.4387
20,4,3086.97,-75008401.449,0.7198,0.516,0.5162,0.4391
20,5,3095.67,-75004269.53,0.7201,0.5159,0.516,0.4388
20,6,3380.48,-74998478.2044,0.7204,0.5151,0.5152,0.4397
20,7,3425.23,-74995337.866,0.7197,0.5155,0.5156,0.4389
20,8,3374.53,-75007691.022,0.7199,0.5158,0.5158,0.4393
