k,sample,time,best_ll,theta_0,theta_1,theta_2,theta_3
4,1,61.21,-45.0659,0.9999,0.3125,0.343,0.2889
4,2,55.17,-40.8508,0.9999,0.2247,0.2339,0.4855
4,3,63.16,-44.8017,0.9999,0.2142,0.2332,0.573
4,4,73.81,-39.6729,0.9999,0.2028,0.2559,0.4932
4,5,50.61,-53.4709,0.9999,0.227,0.2588,0.6614
4,6,74.84,-56.1934,0.9999,0.2588,0.2899,0.5665
4,7,63.07,-28.7503,0.9999,0.1856,0.1843,0.4045
4,8,68.2,-47.3173,0.9999,0.2023,0.2301,0.6467
4,9,69.62,-50.3109,0.9123,0.2945,0.3278,0.4352
4,10,54.76,-37.2404,0.9999,0.1898,0.165,0.5761
4,11,56.94,-42.0788,0.9999,0.233,0.2662,0.4628
4,12,56.39,-38.3471,0.886,0.2327,0.2521,0.4754
4,13,79.34,-55.4318,0.9163,0.3403,0.368,0.4045
4,14,62.69,-34.2831,0.9999,0.2481,0.2473,0.3408
4,15,60.23,-45.1761,0.9999,0.2165,0.2188,0.564
4,16,67.66,-58.2531,0.9999,0.2883,0.3037,0.5311
4,17,52.32,-38.7157,0.9999,0.187,0.2157,0.5173
4,18,59.11,-48.2819,0.9999,0.2339,0.2509,0.5472
4,19,63.82,-26.8791,0.9999,0.1531,0.1354,0.4667
4,20,52.68,-40.6672,0.9999,0.2404,0.2077,0.4609
4,21,68.75,-39.9707,0.9999,0.2116,0.2455,0.4864
4,22,54.76,-41.0419,0.9999,0.2101,0.2276,0.5122
4,23,62.61,-43.8512,0.9501,0.2302,0.2302,0.5273
4,24,62.22,-35.2575,0.9999,0.1478,0.1375,0.6738
4,25,57.84,-26.969,0.9999,0.2162,0.1552,0.3521
4,26,64.84,-48.5724,0.9999,0.2799,0.2693,0.4908
4,27,64.08,-35.8842,0.9999,0.2571,0.2171,0.3504
4,28,60.62,-29.7731,0.8709,0.2229,0.2275,0.3525
4,29,67.66,-25.2297,0.9999,0.1166,0.0835,0.5933
4,30,68.13,-53.4349,0.9999,0.2479,0.2789,0.6183
