k,s,total_time_seconds,best_log_likelihood,full_fit,gradient_gpu,init_cpu_gpu,mcmc_cpu,optimizer_gpu,transfer_pcie,warm_up_mcmc_cpu
1,23,4.2913596630096436,-0.0004000663757324219,4.287272214889526,3.0355169773101807,0.004052400588989258,0.5793266296386719,0.11854124069213867,0.42902708053588867,0.0004291534423828125
1,24,4.658263921737671,-0.0004000663757324219,4.654042482376099,3.339865207672119,0.0041654109954833984,0.6365072727203369,0.13390588760375977,0.42049574851989746,0.0005319118499755859
1,25,4.213529348373413,-0.0004000663757324219,4.208043575286865,2.94765043258667,0.005447864532470703,0.5927057266235352,0.12216496467590332,0.4213681221008301,0.0007579326629638672
1,26,3.545027256011963,0.0,3.5411179065704346,2.5327367782592773,0.003875255584716797,0.3442091941833496,0.11438417434692383,0.42806339263916016,0.0002529621124267578
1,27,5.304678916931152,-0.0004000663757324219,5.300720691680908,3.8539371490478516,0.003924369812011719,0.7410411834716797,0.1449880599975586,0.4390833377838135,0.0005159378051757812
1,28,3.993324041366577,-0.0004000663757324219,3.99130916595459,2.8208250999450684,0.001984119415283203,0.5455715656280518,0.11315393447875977,0.3913090229034424,0.00051116943359375
1,29,4.072317838668823,-0.0004000663757324219,4.068894863128662,2.4465246200561523,0.0033898353576660156,1.008718729019165,0.0995023250579834,0.40300726890563965,0.000993967056274414
1,30,4.289839267730713,-0.0004000663757324219,4.287498950958252,3.031268835067749,0.002306222915649414,0.5795073509216309,0.11862301826477051,0.4305739402770996,0.0004265308380126953
2,1,5.218310356140137,-5.229887008666992,5.214057207107544,2.9989278316497803,0.004213809967041016,1.5882556438446045,0.10021567344665527,0.406374454498291,0.0021266937255859375
2,2,4.978979825973511,-4.457286024093628,4.9753711223602295,3.0070087909698486,0.0035767555236816406,1.330200433731079,0.10148000717163086,0.413982629776001,0.0013508796691894531
2,3,5.41180944442749,-5.229886531829834,5.4076995849609375,3.1361210346221924,0.0040781497955322266,1.603869915008545,0.1086888313293457,0.43157434463500977,0.001600027084350586
2,4,5.133969306945801,-3.744004011154175,5.130286931991577,3.066699504852295,0.0036530494689941406,1.431229829788208,0.10010075569152832,0.41402602195739746,0.001444101333618164
2,5,4.80679178237915,-4.838961124420166,4.80285906791687,3.0367157459259033,0.003893613815307617,1.136911153793335,0.09935188293457031,0.40610456466674805,0.001352548599243164
2,6,4.09929895401001,-1.4356350421905517,4.095145225524902,2.9056029319763184,0.004125833511352539,0.5885119438171387,0.10207414627075195,0.3909950256347656,0.0005183219909667969
2,7,4.728404521942139,-4.2791008949279785,4.7245707511901855,2.779625654220581,0.003802776336669922,1.3383681774139404,0.10008120536804199,0.38826799392700195,0.0013492107391357422
2,8,4.708511590957642,-3.5903183937072756,4.70445990562439,3.0921642780303955,0.004021644592285156,1.013556718826294,0.10234618186950684,0.3771030902862549,0.000978708267211914
2,9,5.207070350646973,-4.279101371765137,5.203379392623901,3.2571067810058594,0.0036504268646240234,1.3236312866210938,0.10957574844360352,0.3985157012939453,0.0012669563293457031
2,10,5.382353067398071,-3.7342302799224854,5.3783652782440186,3.71464204788208,0.003942251205444336,1.0362510681152344,0.12352824211120605,0.38687968254089355,0.0010080337524414062
2,11,4.841897249221802,-3.478757381439209,4.838227033615112,3.219614267349243,0.0036382675170898438,0.9722647666931152,0.10483026504516602,0.41997623443603516,0.0010712146759033203
2,12,4.645250558853149,-3.5125084400177,4.641063928604126,3.0160481929779053,0.004157543182373047,0.9922690391540527,0.09982132911682129,0.41726183891296387,0.0009667873382568359
2,13,5.272543907165527,-2.6161422729492188,5.269592046737671,3.068464756011963,0.002917051315307617,1.5850825309753418,0.10295796394348145,0.38977503776550293,0.001688241958618164
2,14,4.631070613861084,-3.49649555683136,4.628618955612183,3.033885955810547,0.0024156570434570312,0.9704463481903076,0.10076141357421875,0.41106343269348145,0.0009634494781494141
2,15,4.879437446594238,-4.281283378601074,4.875829696655273,3.019071340560913,0.0035605430603027344,1.2383205890655518,0.10108232498168945,0.40258002281188965,0.0013301372528076172
2,16,4.214327573776245,-1.3882283210754394,4.210696458816528,3.021188497543335,0.003598451614379883,0.5786128044128418,0.10087895393371582,0.4006204605102539,0.0005466938018798828
2,17,5.5718371868133545,-6.817917013168335,5.5682384967803955,3.0189690589904785,0.003563404083251953,1.9320476055145264,0.10041475296020508,0.3948638439178467,0.0017354488372802734
2,18,4.075817823410034,-1.3419462203979493,4.072096586227417,2.917459011077881,0.0036857128143310547,0.5729119777679443,0.10071873664855957,0.3713805675506592,0.0005192756652832031
2,19,4.428280591964722,-0.0004000663757324219,4.424402475357056,2.8067355155944824,0.0038471221923828125,1.0021381378173828,0.09946537017822266,0.39990925788879395,0.0012233257293701172
2,20,6.2826080322265625,-7.79435977935791,6.278764963150024,3.046903133392334,0.0037984848022460938,2.5888419151306152,0.10016679763793945,0.41201186180114746,0.002493619918823242
2,21,6.292843580245972,-3.732487940788269,5.239250898361206,2.5670390129089355,1.0535800457000732,1.008293628692627,0.14832186698913574,0.10646271705627441,1.3588523864746094
2,22,5.2815797328948975,-4.500598907470703,5.280261278152466,3.108333110809326,0.0012772083282470703,1.7980265617370605,0.1042170524597168,0.19139504432678223,0.001848459243774414
2,23,4.353748798370361,-4.758896160125732,4.350282669067383,2.902519941329956,0.003426790237426758,0.9902210235595703,0.10006427764892578,0.2750833034515381,0.0010225772857666016
2,24,4.962130308151245,-4.280575752258301,4.957240343093872,3.0663013458251953,0.004854679107666016,1.4125149250030518,0.10289692878723145,0.28803515434265137,0.001424551010131836
2,25,4.9485719203948975,-4.838961124420166,4.945031642913818,3.085866928100586,0.003503084182739258,1.3246967792510986,0.10490679740905762,0.32990312576293945,0.0013394355773925781
2,26,6.10994029045105,-4.223550796508789,6.106290817260742,2.676950454711914,0.0036077499389648438,2.779797315597534,0.10379719734191895,0.41802048683166504,0.002885580062866211
2,27,5.57574725151062,-7.6967630863189695,5.572477102279663,2.7919604778289795,0.0032317638397216797,2.0843870639801025,0.10890388488769531,0.44103479385375977,0.003002643585205078
